constructor_standings_id,race_id,constructor_id,points,position,wins
7873,602,23,6.0,7,0
7874,602,24,2.0,9,0
7875,602,16,8.0,6,0
7876,602,25,0.0,12,0
7877,602,2,40.0,2,4
7878,603,19,16.0,5,0
7879,603,0,21.0,4,1
7880,603,5,51.0,1,2
7881,603,21,23.0,3,0
7882,603,14,8.0,7,0
7883,603,25,0.0,12,0
7884,603,17,0.0,11,0
7885,603,20,0.0,10,0
7886,603,23,6.0,8,0
7887,603,24,2.0,9,0
7888,603,16,12.0,6,0
7889,603,2,43.0,2,4
7890,604,25,0.0,12,0
7891,604,23,6.0,8,0
7892,604,24,2.0,9,0
7893,604,20,0.0,10,0
7894,604,16,13.0,6,0
7895,604,2,52.0,2,4
7896,604,14,8.0,7,0
7897,604,19,16.0,5,0
7898,604,21,25.0,3,0
7899,604,5,65.0,1,3
7900,604,0,21.0,4,1
7901,604,17,0.0,11,0
7902,605,0,24.0,4,1
7903,605,5,65.0,1,3
7904,605,21,35.0,3,0
7905,605,19,16.0,5,0
7906,605,14,8.0,7,0
7907,605,16,15.0,6,0
7908,605,17,0.0,11,0
7909,605,20,1.0,10,0
7910,605,23,6.0,8,0
7911,605,24,2.0,9,0
7912,605,2,62.0,2,5
7913,605,25,0.0,12,0
7914,606,0,28.0,4,1
7915,606,21,46.0,3,1
7916,606,19,19.0,5,0
7917,606,14,8.0,7,0
7918,606,5,71.0,1,3
7919,606,17,0.0,11,0
7920,606,20,1.0,10,0
7921,606,23,6.0,8,0
7922,606,24,2.0,9,0
7923,606,16,17.0,6,0
7924,606,2,62.0,2,5
7925,606,25,0.0,12,0
7926,607,0,28.0,4,1
7927,607,21,46.0,3,1
7928,607,19,20.0,5,0
7929,607,14,12.0,7,0
7930,607,5,74.0,1,3
7931,607,17,0.0,11,0
7932,607,2,72.0,2,6
7933,607,25,0.0,12,0
7934,607,20,7.0,8,0
7935,607,24,2.0,10,0
7936,607,23,6.0,9,0
7937,607,16,19.0,6,0
7938,608,25,0.0,12,0
7939,608,16,25.0,5,0
7940,608,24,2.0,10,0
7941,608,23,6.0,9,0
7942,608,17,0.0,11,0
7943,608,2,78.0,2,6
7944,608,14,15.0,7,0
7945,608,19,20.0,6,0
7946,608,21,47.0,3,1
7947,608,5,84.0,1,4
7948,608,0,28.0,4,1
7949,608,20,7.0,8,0
7950,609,5,85.0,1,4
7951,609,25,0.0,12,0
7952,609,21,53.0,3,1
7953,609,19,20.0,6,0
7954,609,14,15.0,7,0
7955,609,2,84.0,2,6
7956,609,0,38.0,4,2
7957,609,20,7.0,8,0
7958,609,23,6.0,9,0
7959,609,24,2.0,10,0
7960,609,16,28.0,5,0
7961,609,17,0.0,11,0
7962,610,23,6.0,9,0
7963,610,0,44.0,4,2
7964,610,5,86.0,2,4
7965,610,21,53.0,3,1
7966,610,19,20.0,6,0
7967,610,24,2.0,10,0
7968,610,16,33.0,5,0
7969,610,25,0.0,12,0
7970,610,17,0.0,11,0
7971,610,2,98.0,1,7
7972,610,14,15.0,7,0
7973,610,20,7.0,8,0
7974,611,17,0.0,11,0
7975,611,16,33.0,5,0
7976,611,0,44.0,4,2
7977,611,5,86.0,2,4
7978,611,19,21.0,6,0
7979,611,14,15.0,7,0
7980,611,21,62.0,3,1
7981,611,25,0.0,12,0
7982,611,20,9.0,8,0
7983,611,23,6.0,9,0
7984,611,24,2.0,10,0
7985,611,2,112.0,1,8
7986,612,14,16.0,7,0
7987,612,0,47.0,4,2
7988,612,5,100.0,2,5
7989,612,21,64.0,3,1
7990,612,19,21.0,6,0
7991,612,2,118.0,1,8
7992,612,24,2.0,10,0
7993,612,20,9.0,8,0
7994,612,23,6.0,9,0
7995,612,16,33.0,5,0
7996,612,25,0.0,12,0
7997,612,17,0.0,11,0
7998,613,2,123.0,1,8
7999,613,5,102.0,2,5
8000,613,19,21.0,6,0
8001,613,14,16.0,7,0
8002,613,17,0.0,11,0
8003,613,21,67.0,3,1
8004,613,23,6.0,9,0
8005,613,24,2.0,10,0
8006,613,16,33.0,5,0
8007,613,0,63.0,4,3
8008,613,25,0.0,12,0
8009,613,20,9.0,8,0
8010,614,0,16.0,1,1
8011,614,2,6.0,2,0
8012,614,5,3.0,3,0
8013,614,14,1.0,4,0
8014,614,21,0.0,5,0
8015,614,16,0.0,6,0
8016,614,19,0.0,7,0
8017,615,23,0.0,8,0
8018,615,19,0.0,7,0
8019,615,21,4.0,4,0
8020,615,16,0.0,6,0
8021,615,5,7.0,3,0
8022,615,2,8.0,2,0
8023,615,0,32.0,1,2
8024,615,14,1.0,5,0
8025,616,17,0.0,10,0
8026,616,24,0.0,9,0
8027,616,23,0.0,8,0
8028,616,16,0.0,6,0
8029,616,19,0.0,7,0
8030,616,14,3.0,5,0
8031,616,5,21.0,2,1
8032,616,2,8.0,3,0
8033,616,0,39.0,1,2
8034,616,21,7.0,4,0
8035,617,20,0.0,9,0
8036,617,17,0.0,7,0
8037,617,24,0.0,11,0
8038,617,23,0.0,10,0
8039,617,19,0.0,8,0
8040,617,14,4.0,5,0
8041,617,21,7.0,4,0
8042,617,5,31.0,2,1
8043,617,2,13.0,3,0
8044,617,0,49.0,1,3
8045,617,16,0.0,6,0
8046,618,23,2.0,6,0
8047,618,24,0.0,11,0
8048,618,17,0.0,8,0
8049,618,20,0.0,10,0
8050,618,16,0.0,7,0
8051,618,0,65.0,1,4
8052,618,2,14.0,3,0
8053,618,5,35.0,2,1
8054,618,14,4.0,5,0
8055,618,19,0.0,9,0
8056,618,21,10.0,4,0
8057,619,24,0.0,11,0
8058,619,20,4.0,5,0
8059,619,17,0.0,9,0
8060,619,23,2.0,7,0
8061,619,19,0.0,10,0
8062,619,16,0.0,8,0
8063,619,14,4.0,6,0
8064,619,5,39.0,2,1
8065,619,2,16.0,4,0
8066,619,0,75.0,1,5
8067,619,21,16.0,3,0
8068,620,23,5.0,5,0
8069,620,17,0.0,9,0
8070,620,20,4.0,6,0
8071,620,21,25.0,3,0
8072,620,24,0.0,10,0
8073,620,5,53.0,2,2
8074,620,2,16.0,4,0
8075,620,0,75.0,1,5
8076,620,19,0.0,11,0
8077,620,14,4.0,7,0
8078,620,16,0.0,8,0
8079,621,5,69.0,2,3
8080,621,2,19.0,4,0
8081,621,14,4.0,7,0
8082,621,21,27.0,3,0
8083,621,16,0.0,8,0
8084,621,19,0.0,11,0
8085,621,23,5.0,5,0
8086,621,24,0.0,10,0
8087,621,17,0.0,9,0
8088,621,20,4.0,6,0
8089,621,0,80.0,1,5
8090,622,17,0.0,9,0
8091,622,24,0.0,10,0
8092,622,23,5.0,5,0
8093,622,19,0.0,11,0
8094,622,2,19.0,4,0
8095,622,21,32.0,3,0
8096,622,14,4.0,7,0
8097,622,5,83.0,2,4
8098,622,0,86.0,1,5
8099,622,16,1.0,8,0
8100,622,20,4.0,6,0
8101,623,0,102.0,1,6
8102,623,5,90.0,2,4
8103,623,14,4.0,7,0
8104,623,21,32.0,3,0
8105,623,16,3.0,8,0
8106,623,19,0.0,11,0
8107,623,23,5.0,5,0
8108,623,24,0.0,10,0
8109,623,17,0.0,9,0
8110,623,20,4.0,6,0
8111,623,2,20.0,4,0
8112,624,20,4.0,7,0
8113,624,17,0.0,9,0
8114,624,23,5.0,6,0
8115,624,19,0.0,11,0
8116,624,24,0.0,10,0
8117,624,21,32.0,3,0
8118,624,14,4.0,8,0
8119,624,0,118.0,1,7
8120,624,5,92.0,2,4
8121,624,2,24.0,4,0
8122,624,16,7.0,5,0
8123,625,20,4.0,7,0
8124,625,17,0.0,9,0
8125,625,24,0.0,10,0
8126,625,23,5.0,6,0
8127,625,19,0.0,11,0
8128,625,16,10.0,5,0
8129,625,14,4.0,8,0
8130,625,5,102.0,2,5
8131,625,2,30.0,4,0
8132,625,0,125.0,1,7
8133,625,21,32.0,3,0
8134,626,23,5.0,8,0
8135,626,20,6.0,7,0
8136,626,24,0.0,11,0
8137,626,19,1.0,9,0
8138,626,0,125.0,1,7
8139,626,21,32.0,4,0
8140,626,14,8.0,6,0
8141,626,5,102.0,2,5
8142,626,17,0.0,10,0
8143,626,2,33.0,3,0
8144,626,16,26.0,5,1
8145,627,0,128.0,1,7
8146,627,2,33.0,3,0
8147,627,5,118.0,2,6
8148,627,14,10.0,6,0
8149,627,21,32.0,4,0
8150,627,16,31.0,5,1
8151,627,19,1.0,9,0
8152,627,23,5.0,8,0
8153,627,17,0.0,10,0
8154,627,20,6.0,7,0
8155,627,24,0.0,11,0
8156,628,0,142.0,1,8
8157,628,2,35.0,3,0
8158,628,5,127.0,2,6
8159,628,14,10.0,6,0
8160,628,21,33.0,4,0
8161,628,16,31.0,5,1
8162,628,19,1.0,9,0
8163,628,23,5.0,8,0
8164,628,20,6.0,7,0
8165,628,17,0.0,10,0
8166,628,24,0.0,11,0
8167,629,24,0.0,11,0
8168,629,20,6.0,7,0
8169,629,17,0.0,10,0
8170,629,19,1.0,9,0
8171,629,16,34.0,4,1
8172,629,23,5.0,8,0
8173,629,14,10.0,6,0
8174,629,5,133.0,2,6
8175,629,2,38.0,3,0
8176,629,0,156.0,1,9
8177,629,21,33.0,5,0
8178,630,23,2.0,5,0
8179,630,21,3.0,4,0
8180,630,2,4.0,3,0
8181,630,16,6.0,2,0
8182,630,5,10.0,1,1
8183,630,20,1.0,6,0
8184,631,16,10.0,3,0
8185,631,19,1.0,8,0
8186,631,2,7.0,4,0
8187,631,5,18.0,1,1
8188,631,21,3.0,5,0
8189,631,20,1.0,7,0
8190,631,0,10.0,2,1
8191,631,23,2.0,6,0
8192,631,17,0.0,9,0
8193,632,2,7.0,4,0
8194,632,14,1.0,9,0
8195,632,17,0.0,11,0
8196,632,19,1.0,8,0
8197,632,0,16.0,2,1
8198,632,20,1.0,7,0
8199,632,23,6.0,5,0
8200,632,21,5.0,6,0
8201,632,16,13.0,3,0
8202,632,5,28.0,1,2
8203,632,15,0.0,10,0
8204,633,2,7.0,5,0
8205,633,21,8.0,4,0
8206,633,5,44.0,1,3
8207,633,16,16.0,3,0
8208,633,23,6.0,6,0
8209,633,0,20.0,2,1
8210,633,15,0.0,10,0
8211,633,19,1.0,8,0
8212,633,17,0.0,11,0
8213,633,14,1.0,9,0
8214,633,20,1.0,7,0
8215,634,5,51.0,1,3
8216,634,16,16.0,3,0
8217,634,2,9.0,4,0
8218,634,21,8.0,5,0
8219,634,23,6.0,6,0
8220,634,0,36.0,2,2
8221,634,19,2.0,7,0
8222,634,17,0.0,11,0
8223,634,14,1.0,9,0
8224,634,15,0.0,10,0
8225,634,20,1.0,8,0
8226,635,21,14.0,4,0
8227,635,5,55.0,1,3
8228,635,16,16.0,3,0
8229,635,2,12.0,5,0
8230,635,23,8.0,6,0
8231,635,19,2.0,7,0
8232,635,0,46.0,2,3
8233,635,17,0.0,11,0
8234,635,14,2.0,8,0
8235,635,20,1.0,9,0
8236,635,15,0.0,10,0
8237,636,16,26.0,3,1
8238,636,23,12.0,6,0
8239,636,21,14.0,5,0
8240,636,2,15.0,4,0
8241,636,20,1.0,9,0
8242,636,19,2.0,7,0
8243,636,17,0.0,11,0
8244,636,14,2.0,8,0
8245,636,15,0.0,10,0
8246,636,5,58.0,1,3
8247,636,0,52.0,2,3
8248,637,15,0.0,10,0
8249,637,17,0.0,11,0
8250,637,19,2.0,8,0
8251,637,0,62.0,2,4
8252,637,20,1.0,9,0
8253,637,23,12.0,6,0
8254,637,21,14.0,5,0
8255,637,2,19.0,4,0
8256,637,16,31.0,3,1
8257,637,5,64.0,1,3
8258,637,14,3.0,7,0
8259,638,5,74.0,1,4
8260,638,2,19.0,4,0
8261,638,21,16.0,5,0
8262,638,23,12.0,6,0
8263,638,16,34.0,3,1
8264,638,0,72.0,2,4
8265,638,19,2.0,8,0
8266,638,17,0.0,11,0
8267,638,15,0.0,10,0
8268,638,14,4.0,7,0
8269,638,20,1.0,9,0
8270,639,5,90.0,1,5
8271,639,16,38.0,3,1
8272,639,2,22.0,4,0
8273,639,21,16.0,5,0
8274,639,23,12.0,6,0
8275,639,20,1.0,9,0
8276,639,19,3.0,8,0
8277,639,17,0.0,11,0
8278,639,14,4.0,7,0
8279,639,15,0.0,10,0
8280,639,0,74.0,2,4
8281,640,5,94.0,1,5
8282,640,21,16.0,5,0
8283,640,16,42.0,3,1
8284,640,2,22.0,4,0
8285,640,23,14.0,6,0
8286,640,14,4.0,7,0
8287,640,0,90.0,2,5
8288,640,19,3.0,8,0
8289,640,17,0.0,11,0
8290,640,15,0.0,10,0
8291,640,20,1.0,9,0
8292,641,5,97.0,2,5
8293,641,2,24.0,4,0
8294,641,21,16.0,5,0
8295,641,23,14.0,6,0
8296,641,16,47.0,3,1
8297,641,0,106.0,1,6
8298,641,19,3.0,8,0
8299,641,17,0.0,11,0
8300,641,14,4.0,7,0
8301,641,15,0.0,10,0
8302,641,20,1.0,9,0
8303,642,5,102.0,2,5
8304,642,16,57.0,3,2
8305,642,2,30.0,4,0
8306,642,21,16.0,6,0
8307,642,23,17.0,5,0
8308,642,19,3.0,8,0
8309,642,0,108.0,1,6
8310,642,17,0.0,11,0
8311,642,14,4.0,7,0
8312,642,15,0.0,10,0
8313,642,20,1.0,9,0
8314,643,2,33.0,4,0
8315,643,21,16.0,6,0
8316,643,20,1.0,9,0
8317,643,0,110.0,1,6
8318,643,19,9.0,7,0
8319,643,17,1.0,10,0
8320,643,14,4.0,8,0
8321,643,15,0.0,11,0
8322,643,16,57.0,3,2
8323,643,5,102.0,2,5
8324,643,23,31.0,5,1
8325,644,19,9.0,7,0
8326,644,15,0.0,11,0
8327,644,5,118.0,1,6
8328,644,16,58.0,3,2
8329,644,2,33.0,5,0
8330,644,21,16.0,6,0
8331,644,23,36.0,4,1
8332,644,20,1.0,9,0
8333,644,0,114.0,2,6
8334,644,17,1.0,10,0
8335,644,14,4.0,8,0
8336,645,2,35.0,5,0
8337,645,16,61.0,3,2
8338,645,21,16.0,6,0
8339,645,23,36.0,4,1
8340,645,20,1.0,9,0
8341,645,0,124.0,2,7
8342,645,19,9.0,7,0
8343,645,17,1.0,10,0
8344,645,14,5.0,8,0
8345,645,15,0.0,11,0
8346,645,5,128.0,1,6
8347,646,19,0.0,6,0
8348,646,17,0.0,5,0
8349,646,5,16.0,1,1
8350,646,15,4.0,3,0
8351,646,2,4.0,2,0
8352,646,21,2.0,4,0
8353,647,5,26.0,1,2
8354,647,2,7.0,4,0
8355,647,15,4.0,5,0
8356,647,21,8.0,2,0
8357,647,17,0.0,7,0
8358,647,19,0.0,8,0
8359,647,16,7.0,3,0
8360,647,20,0.0,6,0
8361,648,18,0.0,9,0
8362,648,14,1.0,7,0
8363,648,0,10.0,2,0
8364,648,20,0.0,8,0
8365,648,16,7.0,4,0
8366,648,21,8.0,3,0
8367,648,17,0.0,10,0
8368,648,15,6.0,6,0
8369,648,2,7.0,5,0
8370,648,5,39.0,1,3
8371,648,19,0.0,11,0
8372,649,20,0.0,8,0
8373,649,18,0.0,9,0
8374,649,14,1.0,7,0
8375,649,0,26.0,2,1
8376,649,16,8.0,5,0
8377,649,5,43.0,1,3
8378,649,17,0.0,10,0
8379,649,21,8.0,4,0
8380,649,15,6.0,6,0
8381,649,2,12.0,3,0
8382,649,19,0.0,11,0
8383,650,18,0.0,9,0
8384,650,14,1.0,7,0
8385,650,0,42.0,2,2
8386,650,20,0.0,8,0
8387,650,16,9.0,4,0
8388,650,19,0.0,11,0
8389,650,17,0.0,10,0
8390,650,21,8.0,5,0
8391,650,15,6.0,6,0
8392,650,2,15.0,3,0
8393,650,5,49.0,1,3
8394,651,18,0.0,9,0
8395,651,0,52.0,2,2
8396,651,20,1.0,8,0
8397,651,16,9.0,5,0
8398,651,14,1.0,7,0
8399,651,17,0.0,10,0
8400,651,21,10.0,4,0
8401,651,15,6.0,6,0
8402,651,2,15.0,3,0
8403,651,5,62.0,1,4
8404,651,19,0.0,11,0
8405,652,0,63.0,2,3
8406,652,14,3.0,8,0
8407,652,18,3.0,7,0
8408,652,19,0.0,11,0
8409,652,16,9.0,5,0
8410,652,17,0.0,10,0
8411,652,5,68.0,1,4
8412,652,21,14.0,4,0
8413,652,2,15.0,3,0
8414,652,15,6.0,6,0
8415,652,20,1.0,9,0
8416,653,5,84.0,1,5
8417,653,2,15.0,4,0
8418,653,15,6.0,6,0
8419,653,21,18.0,3,0
8420,653,19,0.0,11,0
8421,653,16,10.0,5,0
8422,653,20,3.0,9,0
8423,653,0,66.0,2,3
8424,653,18,3.0,7,0
8425,653,17,0.0,10,0
8426,653,14,3.0,8,0
8427,654,2,17.0,4,0
8428,654,15,9.0,6,0
8429,654,18,3.0,7,0
8430,654,14,3.0,8,0
8431,654,0,82.0,2,4
8432,654,20,3.0,9,0
8433,654,5,88.0,1,5
8434,654,19,0.0,11,0
8435,654,17,0.0,10,0
8436,654,21,18.0,3,0
8437,654,16,11.0,5,0
8438,655,18,3.0,8,0
8439,655,14,4.0,7,0
8440,655,20,3.0,9,0
8441,655,16,11.0,6,0
8442,655,0,98.0,1,5
8443,655,17,0.0,10,0
8444,655,21,18.0,4,0
8445,655,15,12.0,5,0
8446,655,2,19.0,3,0
8447,655,5,92.0,2,5
8448,655,19,0.0,11,0
8449,656,18,3.0,9,0
8450,656,14,6.0,7,0
8451,656,0,108.0,1,5
8452,656,20,4.0,8,0
8453,656,16,11.0,6,0
8454,656,19,0.0,11,0
8455,656,21,18.0,4,0
8456,656,15,12.0,5,0
8457,656,2,22.0,3,0
8458,656,17,0.0,10,0
8459,656,5,102.0,2,6
8460,657,20,4.0,8,0
8461,657,18,3.0,9,0
8462,657,14,6.0,7,0
8463,657,0,122.0,1,6
8464,657,16,12.0,5,0
8465,657,17,0.0,10,0
8466,657,21,18.0,4,0
8467,657,15,12.0,6,0
8468,657,2,24.0,3,0
8469,657,5,111.0,2,6
8470,657,19,0.0,11,0
8471,658,18,3.0,9,0
8472,658,14,6.0,7,0
8473,658,0,135.0,1,7
8474,658,20,4.0,8,0
8475,658,16,13.0,5,0
8476,658,19,0.0,11,0
8477,658,17,0.0,10,0
8478,658,21,18.0,4,0
8479,658,15,12.0,6,0
8480,658,2,30.0,3,0
8481,658,5,117.0,2,6
8482,659,18,3.0,9,0
8483,659,14,6.0,8,0
8484,659,0,141.0,1,7
8485,659,20,7.0,7,0
8486,659,16,13.0,5,0
8487,659,21,20.0,4,0
8488,659,17,0.0,10,0
8489,659,15,13.0,6,0
8490,659,2,34.0,3,0
8491,659,5,127.0,2,7
8492,659,19,0.0,11,0
8493,660,5,143.0,1,8
8494,660,2,34.0,3,0
8495,660,15,17.0,6,0
8496,660,21,20.0,4,0
8497,660,17,0.0,10,0
8498,660,19,0.0,11,0
8499,660,16,17.0,5,0
8500,660,20,7.0,7,0
8501,660,0,143.0,2,7
8502,660,18,3.0,9,0
8503,660,14,6.0,8,0
8504,661,18,3.0,9,0
8505,661,2,36.0,3,0
8506,661,15,18.0,5,0
8507,661,21,20.0,4,0
8508,661,17,0.0,10,0
8509,661,19,0.0,11,0
8510,661,16,17.0,6,0
8511,661,20,7.0,7,0
8512,661,0,153.0,2,7
8513,661,14,6.0,8,0
8514,661,5,156.0,1,9
8515,662,14,6.0,8,0
8516,662,0,162.0,2,7
8517,662,20,7.0,7,0
8518,662,16,17.0,6,0
8519,662,19,0.0,11,0
8520,662,15,20.0,5,0
8521,662,21,20.0,4,0
8522,662,2,36.0,3,0
8523,662,5,170.0,1,10
8524,662,18,4.0,9,0
8525,662,17,0.0,10,0
8526,663,14,4.0,3,0
8527,663,5,14.0,1,1
8528,663,0,6.0,2,0
8529,663,16,2.0,4,0
8530,663,21,0.0,10,0
8531,663,18,0.0,6,0
8532,663,19,0.0,7,0
8533,663,20,0.0,8,0
8534,663,17,0.0,9,0
8535,663,15,0.0,5,0
8536,664,2,2.0,5,0
8537,664,21,0.0,10,0
8538,664,17,0.0,11,0
8539,664,20,0.0,6,0
8540,664,0,11.0,2,0
8541,664,18,0.0,8,0
8542,664,15,0.0,7,0
8543,664,16,5.0,3,0
8544,664,14,4.0,4,0
8545,664,5,30.0,1,2
8546,664,19,0.0,9,0
8547,665,0,21.0,2,1
8548,665,14,8.0,3,0
8549,665,2,2.0,6,0
8550,665,21,1.0,7,0
8551,665,17,0.0,11,0
8552,665,20,0.0,8,0
8553,665,19,0.0,9,0
8554,665,18,0.0,10,0
8555,665,15,3.0,5,0
8556,665,16,7.0,4,0
8557,665,5,36.0,1,2
8558,666,5,40.0,1,2
8559,666,0,30.0,2,1
8560,666,14,8.0,5,0
8561,666,16,10.0,4,0
8562,666,20,0.0,8,0
8563,666,18,0.0,10,0
8564,666,19,0.0,9,0
8565,666,17,0.0,11,0
8566,666,21,1.0,7,0
8567,666,2,12.0,3,1
8568,666,15,3.0,6,0
8569,667,14,9.0,5,0
8570,667,5,50.0,1,3
8571,667,0,32.0,2,1
8572,667,16,13.0,4,0
8573,667,15,7.0,6,0
8574,667,18,0.0,10,0
8575,667,19,0.0,9,0
8576,667,20,0.0,8,0
8577,667,17,0.0,11,0
8578,667,2,18.0,3,1
8579,667,21,1.0,7,0
8580,668,5,60.0,1,3
8581,668,14,12.0,5,0
8582,668,16,13.0,4,0
8583,668,15,9.0,6,0
8584,668,0,42.0,2,2
8585,668,19,0.0,10,0
8586,668,20,1.0,7,0
8587,668,17,0.0,11,0
8588,668,21,1.0,8,0
8589,668,2,18.0,3,1
8590,668,18,0.0,9,0
8591,669,0,44.0,2,2
8592,669,2,18.0,3,1
8593,669,21,1.0,9,0
8594,669,20,1.0,8,0
8595,669,19,1.0,10,0
8596,669,18,4.0,7,0
8597,669,15,12.0,5,0
8598,669,16,13.0,4,0
8599,669,14,12.0,6,0
8600,669,5,76.0,1,4
8601,669,17,0.0,11,0
8602,670,21,1.0,10,0
8603,670,2,28.0,3,2
8604,670,5,82.0,1,4
8605,670,0,48.0,2,2
8606,670,14,15.0,4,0
8607,670,19,3.0,8,0
8608,670,15,12.0,6,0
8609,670,17,0.0,11,0
8610,670,16,13.0,5,0
8611,670,18,5.0,7,0
8612,670,20,1.0,9,0
8613,671,2,37.0,3,2
8614,671,5,94.0,1,5
8615,671,0,53.0,2,2
8616,671,16,13.0,5,0
8617,671,14,15.0,4,0
8618,671,18,5.0,7,0
8619,671,19,3.0,8,0
8620,671,20,1.0,9,0
8621,671,17,0.0,11,0
8622,671,21,1.0,10,0
8623,671,15,12.0,6,0
8624,672,5,108.0,1,6
8625,672,0,56.0,2,2
8626,672,14,16.0,4,0
8627,672,16,15.0,5,0
8628,672,18,5.0,7,0
8629,672,19,3.0,8,0
8630,672,15,12.0,6,0
8631,672,2,43.0,3,2
8632,672,17,0.0,11,0
8633,672,20,1.0,9,0
8634,672,21,1.0,10,0
8635,673,2,46.0,3,2
8636,673,21,1.0,10,0
8637,673,17,0.0,11,0
8638,673,20,1.0,9,0
8639,673,18,5.0,7,0
8640,673,15,12.0,6,0
8641,673,16,15.0,5,0
8642,673,14,19.0,4,0
8643,673,0,66.0,2,3
8644,673,5,118.0,1,6
8645,673,19,3.0,8,0
8646,674,5,124.0,1,6
8647,674,0,66.0,2,3
8648,674,2,56.0,3,3
8649,674,21,6.0,7,0
8650,674,17,0.0,11,0
8651,674,20,1.0,10,0
8652,674,19,4.0,9,0
8653,674,18,5.0,8,0
8654,674,15,16.0,5,0
8655,674,16,15.0,6,0
8656,674,14,19.0,4,0
8657,675,5,140.0,1,7
8658,675,0,72.0,2,3
8659,675,14,20.0,4,0
8660,675,16,15.0,6,0
8661,675,15,16.0,5,0
8662,675,20,1.0,10,0
8663,675,19,4.0,9,0
8664,675,17,0.0,11,0
8665,675,21,6.0,7,0
8666,675,2,59.0,3,3
8667,675,18,5.0,8,0
8668,676,16,16.0,6,0
8669,676,0,81.0,2,3
8670,676,14,20.0,4,0
8671,676,15,16.0,5,0
8672,676,5,152.0,1,8
8673,676,19,4.0,9,0
8674,676,20,1.0,10,0
8675,676,17,0.0,11,0
8676,676,21,10.0,7,0
8677,676,2,59.0,3,3
8678,676,18,5.0,8,0
8679,677,5,161.0,1,8
8680,677,0,81.0,2,3
8681,677,14,20.0,4,0
8682,677,16,16.0,6,0
8683,677,15,17.0,5,0
8684,677,18,7.0,8,0
8685,677,19,4.0,9,0
8686,677,20,1.0,10,0
8687,677,17,0.0,11,0
8688,677,21,10.0,7,0
8689,677,2,73.0,3,4
8690,678,5,167.0,1,8
8691,678,0,95.0,2,4
8692,678,14,21.0,4,0
8693,678,16,19.0,5,0
8694,678,15,17.0,6,0
8695,678,19,4.0,9,0
8696,678,20,1.0,10,0
8697,678,17,0.0,11,0
8698,678,21,10.0,7,0
8699,678,18,9.0,8,0
8700,678,2,73.0,3,4
8701,679,19,4.0,9,0
8702,679,2,80.0,3,4
8703,679,21,10.0,7,0
8704,679,17,0.0,11,0
8705,679,20,1.0,10,0
8706,679,18,9.0,8,0
8707,679,15,17.0,6,0
8708,679,16,19.0,5,0
8709,679,14,21.0,4,0
8710,679,0,102.0,2,4
8711,679,5,179.0,1,9
8712,680,2,6.0,2,0
8713,680,0,4.0,3,0
8714,680,5,10.0,1,1
8715,680,17,2.0,5,0
8716,680,6,1.0,6,0
8717,680,18,3.0,4,0
8718,681,5,14.0,2,1
8719,681,2,22.0,1,1
8720,681,0,4.0,3,0
8721,681,18,3.0,4,0
8722,681,17,2.0,7,0
8723,681,3,3.0,5,0
8724,681,14,3.0,6,0
8725,681,15,0.0,9,0
8726,681,16,0.0,10,0
8727,681,20,0.0,11,0
8728,681,6,1.0,8,0
8729,682,18,3.0,5,0
8730,682,5,24.0,2,2
8731,682,0,8.0,3,0
8732,682,17,2.0,7,0
8733,682,2,30.0,1,1
8734,682,3,6.0,4,0
8735,682,14,3.0,6,0
8736,682,15,0.0,9,0
8737,682,16,0.0,10,0
8738,682,20,0.0,11,0
8739,682,6,2.0,8,0
8740,683,5,40.0,1,3
8741,683,2,37.0,2,1
8742,683,18,3.0,5,0
8743,683,17,2.0,7,0
8744,683,0,9.0,3,0
8745,683,3,8.0,4,0
8746,683,14,3.0,6,0
8747,683,15,0.0,9,0
8748,683,16,0.0,10,0
8749,683,20,0.0,11,0
8750,683,6,2.0,8,0
8751,684,20,1.0,9,0
8752,684,16,0.0,11,0
8753,684,15,0.0,10,0
8754,684,14,8.0,5,0
8755,684,3,8.0,4,0
8756,684,6,2.0,8,0
8757,684,2,43.0,2,1
8758,684,18,3.0,6,0
8759,684,0,13.0,3,0
8760,684,5,50.0,1,4
8761,684,17,2.0,7,0
8762,685,5,66.0,1,5
8763,685,20,1.0,10,0
8764,685,16,2.0,8,0
8765,685,15,0.0,11,0
8766,685,14,8.0,5,0
8767,685,3,8.0,4,0
8768,685,6,2.0,9,0
8769,685,17,2.0,7,0
8770,685,18,3.0,6,0
8771,685,0,14.0,3,0
8772,685,2,50.0,2,1
8773,686,2,54.0,2,1
8774,686,0,24.0,3,1
8775,686,18,3.0,7,0
8776,686,6,2.0,9,0
8777,686,3,11.0,4,0
8778,686,17,2.0,8,0
8779,686,15,0.0,11,0
8780,686,16,4.0,6,0
8781,686,20,2.0,10,0
8782,686,5,72.0,1,5
8783,686,14,8.0,5,0
8784,687,16,6.0,6,0
8785,687,20,2.0,10,0
8786,687,14,8.0,5,0
8787,687,3,12.0,4,0
8788,687,6,2.0,9,0
8789,687,17,2.0,8,0
8790,687,18,3.0,7,0
8791,687,0,33.0,3,1
8792,687,2,54.0,2,1
8793,687,5,86.0,1,6
8794,687,15,0.0,11,0
8795,688,15,0.0,11,0
8796,688,0,37.0,3,1
8797,688,18,3.0,7,0
8798,688,17,2.0,8,0
8799,688,6,2.0,9,0
8800,688,20,2.0,10,0
8801,688,14,9.0,5,0
8802,688,16,6.0,6,0
8803,688,2,57.0,2,1
