result_id,race_id,driver_id,constructor_id,grid,position_order,points,laps,status
18144,714,31,18,13,10,0.0,55,10
18145,714,13,0,9,6,3.0,56,0
18146,714,3,3,19,7,2.0,56,0
18147,714,12,14,11,8,1.0,55,10
18148,714,14,3,8,5,4.0,56,0
18149,715,20,14,11,11,0.0,56,10
18150,715,46,17,20,19,0.0,44,4
18151,715,13,0,10,18,0.0,50,60
18152,715,45,17,17,17,0.0,52,14
18153,715,44,16,15,16,0.0,55,11
18154,715,1,16,18,15,0.0,56,10
18155,715,31,18,12,14,0.0,56,10
18156,715,30,2,3,13,0.0,56,10
18157,715,12,14,13,12,0.0,56,10
18158,715,7,0,19,20,0.0,7,4
18159,715,42,6,9,10,0.0,56,10
18160,715,16,18,14,8,1.0,56,10
18161,715,22,2,4,7,2.0,57,0
18162,715,3,3,16,6,3.0,57,0
18163,715,10,15,5,5,4.0,57,0
18164,715,14,3,7,4,5.0,57,0
18165,715,17,15,6,3,6.0,57,0
18166,715,21,5,2,2,8.0,57,0
18167,715,29,5,1,1,10.0,57,0
18168,715,43,6,8,9,0.0,56,10
18169,716,16,18,8,13,0.0,61,10
18170,716,31,18,14,14,0.0,60,11
18171,716,46,17,19,15,0.0,58,13
18172,716,10,15,7,16,0.0,56,4
18173,716,44,16,15,20,0.0,6,8
18174,716,42,6,10,18,0.0,32,2
18175,716,45,17,17,19,0.0,22,22
18176,716,13,0,11,12,0.0,61,10
18177,716,1,16,16,17,0.0,48,29
18178,716,43,6,13,11,0.0,61,10
18179,716,14,3,9,5,4.0,62,0
18180,716,20,14,18,9,0.0,61,10
18181,716,7,0,20,8,1.0,61,10
18182,716,22,2,5,7,2.0,62,0
18183,716,21,5,4,6,3.0,62,0
18184,716,12,14,12,10,0.0,61,10
18185,716,3,3,6,4,5.0,62,0
18186,716,30,2,3,3,6.0,62,0
18187,716,17,15,1,2,8.0,62,0
18188,716,29,5,2,1,10.0,62,0
18189,717,42,6,11,13,0.0,65,10
18190,717,44,16,19,14,0.0,51,37
18191,717,30,2,2,15,0.0,46,22
18192,717,31,18,16,16,0.0,43,36
18193,717,46,17,20,20,0.0,17,19
18194,717,1,16,15,18,0.0,33,8
18195,717,45,17,18,19,0.0,31,19
18196,717,16,18,9,12,0.0,65,10
18197,717,43,6,7,17,0.0,33,8
18198,717,7,0,13,11,0.0,65,10
18199,717,13,0,10,10,0.0,65,10
18200,717,12,14,17,9,0.0,65,10
18201,717,21,5,5,2,8.0,66,0
18202,717,14,3,4,3,6.0,66,0
18203,717,3,3,8,4,5.0,66,0
18204,717,29,5,1,1,10.0,66,0
18205,717,22,2,6,6,3.0,66,0
18206,717,20,14,12,7,2.0,66,0
18207,717,17,15,14,8,1.0,65,10
18208,717,10,15,3,5,4.0,66,0
18209,718,3,3,3,12,0.0,41,2
18210,718,20,14,10,19,0.0,2,3
18211,718,13,0,8,18,0.0,2,3
18212,718,10,15,7,17,0.0,2,4
18213,718,16,18,11,16,0.0,11,5
18214,718,31,18,14,20,0.0,0,2
18215,718,45,17,20,14,0.0,15,5
18216,718,7,0,5,13,0.0,27,60
18217,718,29,5,4,11,0.0,45,3
18218,718,44,16,18,15,0.0,12,6
18219,718,46,17,19,9,0.0,71,15
18220,718,43,6,13,8,1.0,74,12
18221,718,1,16,17,7,2.0,75,11
18222,718,42,6,15,6,3.0,76,10
18223,718,12,14,16,5,4.0,76,10
18224,718,30,2,9,4,5.0,76,10
18225,718,21,5,6,3,6.0,77,0
18226,718,17,15,2,2,8.0,77,0
18227,718,14,3,1,1,10.0,77,0
18228,718,22,2,12,10,0.0,69,5
18229,719,44,16,15,13,0.0,58,11
18230,719,45,17,20,14,0.0,57,12
18231,719,10,15,2,16,0.0,47,4
18232,719,42,6,11,20,0.0,0,3
18233,719,7,0,4,18,0.0,9,4
18234,719,22,2,9,19,0.0,0,3
18235,719,31,18,12,12,0.0,59,10
18236,719,13,0,18,17,0.0,25,4
18237,719,43,6,10,11,0.0,59,10
18238,719,46,17,17,15,0.0,57,12
18239,719,12,14,16,9,0.0,59,10
18240,719,1,16,13,10,0.0,59,10
18241,719,21,5,7,2,8.0,60,0
18242,719,17,15,5,3,6.0,60,0
18243,719,14,3,3,4,5.0,60,0
18244,719,29,5,1,1,10.0,60,0
18245,719,20,14,19,6,3.0,60,0
18246,719,16,18,14,7,2.0,60,0
18247,719,30,2,8,8,1.0,59,10
18248,719,3,3,6,5,4.0,60,0
18249,720,12,14,17,11,0.0,62,2
18250,720,30,2,4,18,0.0,70,1
18251,720,22,2,1,17,0.0,70,1
18252,720,14,3,3,16,0.0,0,6
18253,720,16,18,14,15,0.0,6,21
18254,720,3,3,5,13,0.0,44,29
18255,720,10,15,20,12,0.0,48,4
18256,720,46,17,18,10,0.0,66,13
18257,720,7,0,8,5,4.0,69,10
18258,720,1,16,15,8,1.0,68,11
18259,720,9,16,16,7,2.0,68,11
18260,720,13,0,9,6,3.0,69,10
18261,720,20,14,11,4,5.0,69,10
18262,720,17,15,2,3,6.0,70,0
18263,720,21,5,7,2,8.0,70,0
18264,720,29,5,6,1,10.0,70,0
18265,720,42,6,12,19,0.0,69,1
18266,720,31,18,10,9,0.0,67,12
18267,720,43,6,13,20,0.0,69,1
18268,720,45,17,19,14,0.0,30,5
18269,721,14,3,20,4,5.0,73,0
18270,721,44,16,17,19,0.0,0,3
18271,721,45,17,18,20,0.0,0,3
18272,721,3,3,9,16,0.0,8,26
18273,721,22,2,6,15,0.0,9,26
18274,721,42,6,11,14,0.0,17,5
18275,721,17,15,4,13,0.0,26,5
18276,721,1,16,16,12,0.0,40,4
18277,721,30,2,5,11,0.0,57,1
18278,721,16,18,10,10,0.0,60,4
18279,721,20,14,14,9,0.0,65,17
18280,721,46,17,19,8,1.0,70,12
18281,721,13,0,12,7,2.0,72,10
18282,721,7,0,7,6,3.0,72,10
18283,721,43,6,8,5,4.0,73,0
18284,721,10,15,3,3,6.0,73,0
18285,721,21,5,1,2,8.0,73,0
18286,721,29,5,2,1,10.0,73,0
18287,721,12,14,15,18,0.0,0,3
18288,721,31,18,13,17,0.0,0,3
18289,722,10,15,7,20,0.0,15,4
18290,722,46,17,20,19,0.0,31,19
18291,722,45,17,19,18,0.0,66,13
18292,722,3,3,1,2,8.0,70,0
18293,722,29,5,2,1,10.0,70,0
18294,722,44,16,18,17,0.0,67,12
18295,722,1,16,17,16,0.0,68,11
18296,722,43,6,14,15,0.0,68,11
18297,722,12,14,16,13,0.0,69,10
18298,722,20,14,15,12,0.0,69,10
18299,722,31,18,13,11,0.0,69,10
18300,722,42,6,11,14,0.0,69,10
18301,722,16,18,12,9,0.0,70,0
18302,722,30,2,6,8,1.0,70,0
18303,722,7,0,9,7,2.0,70,0
18304,722,21,5,10,3,6.0,70,0
18305,722,13,0,3,6,3.0,70,0
18306,722,17,15,4,5,4.0,70,0
18307,722,47,2,8,10,0.0,70,0
18308,722,14,3,5,4,5.0,70,0
18309,723,42,6,12,13,0.0,59,10
18310,723,31,18,13,14,0.0,59,10
18311,723,1,16,15,15,0.0,59,10
18312,723,14,3,5,18,0.0,39,2
18313,723,44,16,14,17,0.0,47,19
18314,723,46,17,19,19,0.0,29,4
18315,723,47,2,11,12,0.0,60,0
18316,723,43,6,17,20,0.0,16,2
18317,723,45,17,18,16,0.0,56,13
18318,723,10,15,8,11,0.0,60,0
18319,723,13,0,6,7,2.0,60,0
18320,723,12,14,10,9,0.0,60,0
18321,723,16,18,9,8,1.0,60,0
18322,723,20,14,20,6,3.0,60,0
18323,723,30,2,7,5,4.0,60,0
18324,723,17,15,3,4,5.0,60,0
18325,723,21,5,2,3,6.0,60,0
18326,723,7,0,1,2,8.0,60,0
18327,723,29,5,4,1,10.0,60,0
18328,723,3,3,16,10,0.0,60,0
18329,724,12,14,16,13,0.0,65,10
18330,724,43,6,9,14,0.0,65,10
18331,724,44,16,17,15,0.0,63,12
18332,724,46,17,20,16,0.0,62,13
18333,724,7,0,3,20,0.0,13,62
18334,724,1,16,18,18,0.0,42,61
18335,724,42,6,15,19,0.0,38,28
18336,724,21,5,7,12,0.0,66,0
18337,724,45,17,19,17,0.0,62,13
18338,724,14,3,6,11,0.0,66,0
18339,724,30,2,2,5,4.0,66,0
18340,724,20,14,14,9,0.0,66,0
18341,724,17,15,13,2,8.0,66,0
18342,724,3,3,5,3,6.0,66,0
18343,724,13,0,4,4,5.0,66,0
18344,724,29,5,1,1,10.0,66,0
18345,724,16,18,11,6,3.0,66,0
18346,724,41,2,10,7,2.0,66,0
18347,724,10,15,8,8,1.0,66,0
18348,724,31,18,12,10,0.0,66,0
18349,725,1,16,16,12,0.0,68,11
18350,725,12,14,20,19,0.0,21,22
18351,725,40,6,15,18,0.0,31,39
18352,725,14,3,9,17,0.0,41,4
18353,725,44,16,17,16,0.0,48,5
18354,725,46,17,18,15,0.0,65,14
18355,725,45,17,19,14,0.0,66,13
18356,725,31,18,14,13,0.0,68,11
18357,725,43,6,13,11,0.0,69,10
18358,725,7,0,10,20,0.0,13,9
18359,725,13,0,12,9,0.0,69,10
18360,725,29,5,1,1,10.0,70,0
18361,725,21,5,2,2,8.0,70,0
18362,725,3,3,5,3,6.0,70,0
18363,725,30,2,7,4,5.0,70,0
18364,725,16,18,11,10,0.0,69,10
18365,725,10,15,3,6,3.0,69,10
18366,725,41,2,6,7,2.0,69,10
18367,725,20,14,8,8,1.0,69,10
18368,725,17,15,4,5,4.0,70,0
18369,726,1,16,16,11,0.0,40,13
18370,726,45,17,17,19,0.0,0,3
18371,726,10,15,15,18,0.0,0,3
18372,726,16,18,7,17,0.0,0,3
18373,726,3,3,3,16,0.0,11,4
18374,726,46,17,18,15,0.0,28,3
18375,726,17,15,12,14,0.0,29,3
18376,726,41,2,14,13,0.0,31,5
18377,726,30,2,11,12,0.0,37,26
18378,726,44,16,19,20,0.0,0,3
18379,726,40,6,20,10,0.0,41,4
18380,726,43,6,9,8,1.0,44,0
18381,726,13,0,4,7,2.0,44,0
18382,726,31,18,13,6,3.0,44,0
18383,726,20,14,5,5,4.0,44,0
18384,726,12,14,8,4,5.0,44,0
18385,726,21,5,6,3,6.0,44,0
18386,726,29,5,2,2,8.0,44,0
18387,726,7,0,10,1,10.0,44,0
18388,726,14,3,1,9,0.0,44,0
18389,727,31,18,14,13,0.0,52,10
18390,727,1,16,20,14,0.0,52,10
18391,727,46,17,19,15,0.0,50,12
18392,727,12,14,16,12,0.0,52,10
18393,727,44,16,17,17,0.0,33,2
18394,727,45,17,18,18,0.0,29,63
18395,727,7,0,7,19,0.0,13,4
18396,727,3,3,4,16,0.0,40,19
18397,727,40,6,11,11,0.0,53,0
18398,727,43,6,13,20,0.0,0,3
18399,727,16,18,12,9,0.0,53,0
18400,727,21,5,1,1,10.0,53,0
18401,727,29,5,3,2,8.0,53,0
18402,727,17,15,6,3,6.0,53,0
18403,727,10,15,5,4,5.0,53,0
18404,727,14,3,9,10,0.0,53,0
18405,727,13,0,10,6,3.0,53,0
18406,727,41,2,8,7,2.0,53,0
18407,727,20,14,15,8,1.0,53,0
18408,727,30,2,2,5,4.0,53,0
18409,728,29,5,20,12,0.0,55,10
18410,728,31,18,15,20,0.0,11,3
18411,728,40,6,13,19,0.0,35,6
18412,728,22,2,5,18,0.0,37,3
18413,728,45,17,17,17,0.0,38,35
18414,728,46,17,19,16,0.0,53,12
18415,728,9,16,16,15,0.0,55,10
18416,728,43,6,8,14,0.0,55,10
18417,728,1,16,14,13,0.0,55,10
18418,728,34,3,12,11,0.0,55,10
18419,728,16,18,11,10,0.0,55,10
18420,728,13,0,9,9,0.0,56,0
18421,728,12,14,4,8,1.0,56,0
18422,728,20,14,7,7,2.0,56,0
18423,728,10,15,18,6,3.0,56,0
18424,728,30,2,10,5,4.0,56,0
18425,728,3,3,6,4,5.0,56,0
18426,728,7,0,2,3,6.0,56,0
18427,728,17,15,3,2,8.0,56,0
18428,728,21,5,1,1,10.0,56,0
18429,729,1,16,16,13,0.0,52,10
18430,729,43,6,10,14,0.0,51,11
18431,729,9,16,17,15,0.0,51,11
18432,729,45,17,18,16,0.0,50,12
18433,729,16,18,3,20,0.0,20,24
18434,729,13,0,8,18,0.0,38,3
18435,729,21,5,15,19,0.0,38,3
18436,729,31,18,14,12,0.0,52,10
18437,729,46,17,20,17,0.0,41,19
18438,729,14,6,6,11,0.0,52,10
18439,729,34,3,9,10,0.0,52,10
18440,729,12,14,19,9,0.0,53,0
18441,729,20,14,7,8,1.0,53,0
18442,729,30,2,13,7,2.0,53,0
18443,729,7,0,12,6,3.0,53,0
18444,729,3,3,11,5,4.0,53,0
18445,729,10,15,4,4,5.0,53,0
18446,729,17,15,5,3,6.0,53,0
18447,729,22,2,2,2,8.0,53,0
18448,729,29,5,1,1,10.0,53,0
18449,730,40,6,14,13,0.0,70,10
18450,730,31,18,15,14,0.0,69,11
18451,730,9,16,17,15,0.0,69,11
18452,730,46,17,19,16,0.0,67,13
18453,730,17,15,5,20,0.0,3,4
18454,730,16,18,11,18,0.0,23,3
18455,730,1,16,16,19,0.0,15,7
18456,730,14,6,9,12,0.0,70,10
18457,730,45,17,20,17,0.0,67,13
18458,730,13,0,12,11,0.0,70,10
18459,730,34,3,13,10,0.0,70,10
18460,730,20,14,10,9,0.0,71,0
18461,730,12,14,4,8,1.0,71,0
18462,730,29,5,18,7,2.0,71,0
18463,730,10,15,6,6,3.0,71,0
18464,730,22,2,7,5,4.0,71,0
18465,730,3,3,8,4,5.0,71,0
18466,730,21,5,1,3,6.0,71,0
18467,730,7,0,3,2,8.0,71,0
18468,730,30,2,2,1,10.0,71,0
18469,731,10,15,20,14,0.0,55,11
18470,731,38,16,12,15,0.0,55,11
18471,731,32,16,14,16,0.0,55,11
18472,731,26,17,17,20,0.0,16,5
18473,731,29,5,19,18,0.0,42,2
18474,731,1,2,7,19,0.0,42,2
18475,731,34,14,4,13,0.0,56,10
18476,731,39,17,16,17,0.0,55,13
18477,731,22,6,15,12,0.0,56,10
18478,731,30,0,9,6,3.0,57,0
18479,731,12,14,18,10,0.0,57,0
18480,731,20,3,1,1,10.0,57,0
18481,731,21,5,11,2,8.0,57,0
18482,731,3,3,13,3,6.0,57,0
18483,731,13,8,5,4,5.0,57,0
18484,731,17,15,8,11,0.0,56,10
18485,731,31,8,6,7,2.0,57,0
18486,731,7,0,10,8,1.0,57,0
18487,731,14,6,2,9,0.0,57,0
18488,731,16,2,3,5,4.0,57,0
18489,732,26,17,19,13,0.0,52,13
18490,732,39,17,20,20,0.0,2,19
18491,732,18,15,15,19,0.0,2,4
18492,732,17,15,9,18,0.0,2,4
18493,732,34,14,16,17,0.0,26,19
18494,732,16,2,4,16,0.0,36,3
18495,732,20,3,3,15,0.0,36,3
18496,732,21,5,12,14,0.0,49,26
18497,732,32,16,18,12,0.0,53,12
18498,732,38,16,17,11,0.0,54,11
18499,732,12,14,14,10,0.0,55,10
18500,732,7,0,6,9,0.0,56,0
18501,732,31,8,7,8,1.0,56,0
18502,732,29,5,13,7,2.0,56,0
18503,732,13,8,8,6,3.0,56,0
18504,732,22,6,5,5,4.0,56,0
18505,732,30,0,11,4,5.0,56,0
18506,732,1,2,10,3,6.0,56,0
18507,732,14,6,2,2,8.0,56,0
18508,732,3,3,1,1,10.0,56,0
18509,733,17,15,11,14,0.0,46,7
18510,733,10,15,13,15,0.0,27,22
18511,733,1,2,4,16,0.0,25,4
18512,733,31,8,7,20,0.0,0,9
18513,733,20,3,10,18,0.0,4,4
18514,733,38,16,17,19,0.0,2,9
18515,733,26,17,18,13,0.0,53,13
18516,733,29,5,2,17,0.0,12,8
18517,733,39,17,19,12,0.0,54,12
18518,733,16,2,5,6,3.0,57,0
18519,733,32,16,16,10,0.0,55,11
18520,733,34,14,15,11,0.0,54,21
18521,733,14,6,3,2,8.0,57,0
18522,733,7,0,9,3,6.0,57,0
18523,733,22,6,6,4,5.0,57,0
18524,733,3,3,1,1,10.0,57,0
18525,733,12,14,12,7,2.0,56,10
18526,733,13,8,14,8,1.0,56,10
18527,733,21,5,20,9,0.0,56,10
18528,733,36,0,8,5,4.0,57,0
18529,734,38,16,16,12,0.0,61,10
18530,734,20,3,12,18,0.0,5,2
18531,734,39,17,19,17,0.0,8,7
18532,734,7,0,1,16,0.0,9,29
18533,734,21,5,9,15,0.0,18,9
18534,734,26,17,20,14,0.0,20,8
18535,734,32,16,17,13,0.0,60,11
18536,734,13,8,14,11,0.0,61,10
18537,734,1,2,8,6,3.0,62,0
18538,734,22,6,10,9,0.0,62,0
18539,734,23,8,15,8,1.0,62,0
18540,734,16,2,4,7,2.0,62,0
18541,734,14,6,5,5,4.0,62,0
18542,734,34,14,11,4,5.0,62,0
18543,734,24,0,7,3,6.0,62,0
18544,734,17,15,3,19,0.0,62,1
18545,734,3,3,2,1,10.0,62,0
18546,734,12,14,18,10,0.0,61,10
18547,734,10,15,6,20,0.0,62,1
18548,734,29,5,13,2,8.0,62,0
18549,735,39,17,15,17,0.0,11,19
18550,735,26,17,14,16,0.0,19,5
18551,735,29,5,8,15,0.0,46,28
18552,735,34,14,12,14,0.0,51,4
18553,735,38,16,13,13,0.0,63,12
18554,735,32,16,18,12,0.0,63,12
18555,735,12,14,10,11,0.0,63,45
18556,735,1,2,17,10,0.0,65,10
18557,735,21,5,16,9,0.0,65,10
18558,735,13,8,9,8,1.0,65,10
18559,735,23,8,11,18,0.0,9,19
18560,735,16,2,2,6,3.0,66,0
18561,735,20,3,6,5,4.0,66,0
18562,735,22,6,4,4,5.0,66,0
18563,735,14,6,5,3,6.0,66,0
18564,735,3,3,3,2,8.0,66,0
18565,735,7,0,1,1,10.0,66,0
18566,735,30,0,7,7,2.0,65,10
18567,736,7,0,1,1,10.0,78,0
18568,736,38,16,17,18,0.0,18,8
18569,736,13,8,7,17,0.0,23,2
18570,736,39,17,13,16,0.0,29,2
18571,736,23,8,12,15,0.0,59,2
18572,736,26,17,14,14,0.0,73,14
18573,736,32,16,15,13,0.0,75,12
18574,736,34,14,9,11,0.0,77,10
18575,736,20,3,4,12,0.0,77,10
18576,736,12,14,11,9,0.0,77,10
18577,736,21,5,10,8,1.0,78,0
18578,736,29,5,8,7,2.0,78,0
18579,736,22,6,18,6,3.0,78,0
18580,736,30,0,16,5,4.0,78,0
18581,736,3,3,2,4,5.0,78,0
18582,736,16,2,3,3,6.0,78,0
18583,736,14,6,5,10,0.0,77,10
18584,736,1,2,6,2,8.0,78,0
18585,737,10,15,16,12,0.0,58,10
18586,737,34,14,15,13,0.0,58,10
18587,737,32,16,17,15,0.0,58,10
18588,737,16,2,3,20,0.0,0,2
18589,737,26,17,20,17,0.0,57,11
18590,737,39,17,18,18,0.0,56,12
18591,737,38,16,19,16,0.0,58,10
18592,737,7,0,2,11,0.0,58,2
18593,737,22,6,8,19,0.0,33,19
18594,737,23,8,14,9,0.0,59,0
18595,737,3,3,6,1,10.0,59,0
18596,737,17,15,13,10,0.0,59,0
18597,737,1,2,1,2,8.0,59,0
18598,737,21,5,7,3,6.0,59,0
18599,737,13,8,12,4,5.0,59,0
18600,737,12,14,11,14,0.0,58,10
18601,737,20,3,9,6,3.0,59,0
18602,737,30,0,5,7,2.0,59,0
18603,737,14,6,4,8,1.0,59,0
18604,737,29,5,10,5,4.0,59,0
18605,738,38,16,17,19,0.0,24,21
18606,738,20,3,4,18,0.0,32,8
18607,738,3,3,3,17,0.0,38,21
18608,738,10,15,6,15,0.0,40,22
18609,738,1,2,13,14,0.0,43,4
18610,738,17,15,1,13,0.0,46,2
18611,738,14,6,9,12,0.0,62,22
18612,738,26,17,15,11,0.0,67,12
18613,738,30,0,5,20,0.0,52,1
18614,738,34,14,8,9,0.0,69,10
18615,738,7,0,7,1,10.0,70,0
18616,738,32,16,18,10,0.0,67,12
18617,738,29,5,2,2,8.0,70,0
18618,738,21,5,20,3,6.0,70,0
18619,738,12,14,11,4,5.0,70,0
18620,738,39,17,19,16,0.0,39,8
18621,738,22,6,10,6,3.0,69,10
18622,738,31,8,16,8,1.0,69,10
18623,738,13,8,12,7,2.0,69,10
18624,738,16,2,14,5,4.0,70,0
18625,739,13,8,16,20,0.0,0,52
18626,739,1,2,15,19,0.0,0,52
18627,739,31,8,14,18,0.0,0,52
18628,739,40,6,13,17,0.0,0,52
18629,739,30,0,11,15,0.0,0,52
18630,739,12,14,10,14,0.0,0,52
18631,739,16,2,9,13,0.0,0,52
18632,739,10,15,8,12,0.0,0,52
18633,739,20,3,4,10,0.0,0,52
18634,739,17,15,3,9,0.0,0,52
18635,739,7,0,2,8,0.0,0,52
18636,739,14,6,1,7,0.0,0,52
18637,739,26,17,18,5,4.0,71,11
18638,739,38,16,19,4,5.0,72,10
18639,739,32,16,17,3,6.0,72,10
18640,739,21,5,7,2,8.0,73,0
18641,739,29,5,5,1,10.0,73,0
18642,739,3,3,6,11,0.0,0,52
18643,739,39,17,20,6,3.0,71,11
18644,739,34,14,12,16,0.0,0,52
18645,740,31,8,16,20,0.0,1,31
18646,740,3,3,1,1,10.0,70,0
18647,740,7,0,13,2,8.0,70,0
18648,740,29,5,3,3,6.0,70,0
18649,740,17,15,7,4,5.0,69,10
18650,740,14,6,2,5,4.0,69,10
18651,740,20,3,6,6,3.0,69,10
18652,740,22,6,11,7,2.0,69,10
18653,740,21,5,5,9,0.0,69,10
18654,740,13,8,15,10,0.0,69,10
18655,740,10,15,4,11,0.0,69,10
18656,740,34,14,10,8,1.0,69,10
18657,740,32,16,19,13,0.0,67,12
18658,740,1,2,14,14,0.0,66,13
18659,740,38,16,17,15,0.0,66,13
18660,740,30,0,8,16,0.0,46,4
18661,740,26,17,20,17,0.0,37,28
18662,740,39,17,18,18,0.0,33,28
18663,740,12,14,9,19,0.0,30,8
18664,740,16,2,12,12,0.0,68,11
18665,741,31,8,15,15,0.0,59,10
18666,741,10,15,7,16,0.0,58,11
18667,741,32,16,20,17,0.0,58,11
18668,741,38,16,17,20,0.0,10,9
18669,741,39,17,19,19,0.0,56,13
18670,741,7,0,12,3,6.0,60,0
18671,741,34,14,10,14,0.0,59,10
18672,741,26,17,18,18,0.0,57,12
18673,741,13,8,13,13,0.0,59,10
18674,741,3,3,1,2,8.0,60,0
18675,741,16,2,11,11,0.0,59,10
18676,741,30,0,3,1,10.0,60,0
18677,741,20,3,6,4,5.0,60,0
18678,741,17,15,2,5,4.0,60,0
18679,741,29,5,9,6,3.0,60,0
18680,741,1,2,14,12,0.0,59,10
18681,741,22,6,8,8,1.0,60,0
18682,741,14,6,4,9,0.0,60,0
18683,741,12,14,16,10,0.0,59,10
18684,741,21,5,5,7,2.0,60,0
18685,742,7,0,1,20,0.0,32,8
18686,742,16,2,6,19,0.0,55,53
18687,742,37,17,17,18,0.0,63,13
18688,742,32,16,18,17,0.0,64,12
18689,742,38,16,19,16,0.0,64,12
18690,742,34,14,14,15,0.0,64,12
18691,742,14,6,9,14,0.0,64,12
18692,742,10,15,8,12,0.0,66,10
18693,742,26,17,16,13,0.0,65,11
18694,742,21,5,15,10,0.0,66,10
18695,742,31,8,10,9,0.0,67,0
18696,742,12,14,13,8,1.0,67,0
18697,742,13,8,11,7,2.0,67,0
18698,742,22,6,12,6,3.0,67,0
18699,742,29,5,5,5,4.0,67,0
18700,742,20,3,4,4,5.0,67,0
18701,742,17,15,2,3,6.0,67,0
18702,742,30,0,20,2,8.0,67,0
18703,742,3,3,3,1,10.0,67,0
18704,742,1,2,7,11,0.0,66,10
18705,743,12,14,14,14,0.0,63,16
18706,743,26,17,17,15,0.0,59,44
18707,743,31,8,11,20,0.0,0,2
18708,743,30,0,2,17,0.0,41,29
18709,743,13,8,13,19,0.0,0,2
18710,743,32,16,20,13,0.0,66,13
18711,743,34,14,15,16,0.0,56,54
18712,743,38,16,18,12,0.0,67,12
18713,743,37,17,19,18,0.0,26,8
18714,743,21,5,7,10,0.0,69,10
18715,743,3,3,6,11,0.0,69,10
18716,743,7,0,4,1,10.0,70,0
18717,743,29,5,1,2,8.0,70,0
18718,743,22,6,5,3,6.0,70,0
18719,743,10,15,10,8,1.0,69,10
18720,743,17,15,8,5,4.0,70,0
18721,743,1,2,12,6,3.0,70,0
18722,743,16,2,16,7,2.0,69,10
18723,743,20,3,9,9,0.0,69,10
18724,743,14,6,3,4,5.0,70,0
18725,744,16,2,7,20,0.0,20,26
18726,744,12,14,8,19,0.0,28,4
18727,744,1,2,6,18,0.0,29,26
18728,744,29,5,19,17,0.0,32,30
18729,744,26,17,15,16,0.0,48,30
18730,744,32,16,14,15,0.0,55,12
18731,744,38,16,18,14,0.0,55,12
18732,744,37,17,17,13,0.0,55,12
18733,744,22,6,9,12,0.0,57,10
18734,744,34,14,16,11,0.0,57,10
18735,744,10,15,20,9,0.0,58,0
18736,744,13,8,12,7,2.0,58,0
18737,744,14,6,5,6,3.0,58,0
18738,744,17,15,13,5,4.0,58,0
18739,744,20,3,2,4,5.0,58,0
18740,744,30,0,4,3,6.0,58,0
18741,744,3,3,3,2,8.0,58,0
18742,744,7,0,1,1,10.0,58,0
18743,744,21,5,11,10,0.0,57,10
18744,744,31,8,10,8,1.0,58,0
18745,745,38,16,19,20,0.0,50,12
18746,745,26,17,20,19,0.0,51,11
18747,745,37,17,18,18,0.0,51,11
18748,745,30,0,1,1,10.0,53,0
18749,745,32,16,17,17,0.0,51,11
18750,745,10,15,4,16,0.0,52,10
18751,745,13,8,10,15,0.0,52,10
18752,745,16,2,14,14,0.0,52,10
18753,745,21,5,7,12,0.0,52,10
18754,745,34,14,12,11,0.0,52,10
18755,745,29,5,6,10,0.0,53,0
18756,745,31,8,13,13,0.0,52,10
18757,745,17,15,3,8,1.0,53,0
18758,745,41,2,16,7,2.0,53,0
18759,745,22,6,9,6,3.0,53,0
18760,745,14,6,5,5,4.0,53,0
18761,745,7,0,11,4,5.0,53,0
18762,745,20,3,8,3,6.0,53,0
18763,745,3,3,2,2,8.0,53,0
18764,745,12,14,15,9,0.0,53,0
18765,746,30,0,1,14,0.0,40,3
18766,746,41,2,15,15,0.0,39,3
18767,746,14,6,3,16,0.0,34,2
18768,746,20,3,13,20,0.0,10,2
18769,746,29,5,6,18,0.0,13,2
18770,746,10,15,10,19,0.0,13,2
18771,746,37,17,17,13,0.0,41,12
18772,746,13,8,11,17,0.0,18,4
18773,746,26,17,18,12,0.0,42,11
18774,746,22,6,5,7,2.0,44,0
18775,746,12,14,7,10,0.0,43,10
18776,746,38,16,20,11,0.0,43,10
18777,746,3,3,4,2,8.0,44,0
18778,746,17,15,8,3,6.0,44,0
18779,746,16,2,9,4,5.0,44,0
18780,746,7,0,2,1,10.0,44,0
18781,746,34,14,14,6,3.0,44,0
18782,746,32,16,19,8,1.0,43,10
18783,746,31,8,16,9,0.0,43,10
18784,746,21,5,12,5,4.0,44,0
18785,747,14,6,17,13,0.0,69,11
18786,747,13,8,14,20,0.0,0,2
18787,747,41,2,13,19,0.0,0,2
18788,747,37,17,18,18,0.0,34,4
18789,747,16,2,12,17,0.0,45,55
18790,747,32,16,11,16,0.0,55,25
18791,747,38,16,15,15,0.0,68,12
18792,747,26,17,16,14,0.0,69,11
18793,747,34,14,20,12,0.0,70,10
18794,747,30,0,2,1,10.0,71,0
18795,747,10,15,19,10,0.0,70,10
18796,747,7,0,5,2,8.0,71,0
18797,747,3,3,1,3,6.0,71,0
18798,747,29,5,7,4,5.0,71,0
18799,747,20,3,3,5,4.0,71,0
18800,747,12,14,8,11,0.0,70,10
18801,747,17,15,4,7,2.0,70,10
18802,747,22,6,10,8,1.0,70,10
18803,747,31,8,6,9,0.0,70,10
18804,747,21,5,9,6,3.0,71,0
18805,748,32,16,20,13,0.0,52,10
18806,748,10,15,5,20,0.0,52,1
18807,748,30,0,18,19,0.0,0,2
18808,748,14,6,19,18,0.0,9,2
